,UsedPower,label
186,552.0,0
187,545.28,0
188,534.72,0
189,504.48,0
190,477.6,0
191,521.76,0
192,457.44,0
193,447.84,0
194,440.16,0
195,438.24,0
196,434.4,0
197,458.4,0
198,463.2,0
199,462.24,0
200,472.8,0
201,472.8,0
202,481.92,0
203,481.92,0
204,456.48,0
205,433.92,0
206,437.76,0
207,419.04,0
208,423.84,0
209,424.8,0
210,422.4,0
211,424.8,0
212,423.84,0
213,433.92,0
214,434.4,0
215,442.08,0
216,544.8,0
217,574.08,0
218,615.36,0
219,787.2,0
220,841.44,0
221,838.08,0
222,872.16,0
223,827.52,0
224,839.52,0
225,858.24,0
226,862.08,0
227,890.88,0
228,937.44,0
229,930.72,0
230,897.6,0
231,914.88,0
232,937.92,0
233,930.24,0
234,977.76,0
235,963.84,0
236,938.88,0
237,934.08,0
238,926.4,0
239,887.04,0
240,891.36,0
241,945.6,0
242,899.52,0
243,900.96,0
244,947.52,0
245,859.68,0
246,876.48,0
247,872.16,0
248,826.08,0
249,864.96,0
250,839.52,0
251,823.2,0
252,879.36,0
253,837.6,0
254,817.92,0
255,865.44,0
256,816.0,0
257,841.92,0
258,849.6,0
259,813.6,0
260,861.6,0
261,807.84,0
262,758.4,0
263,775.2,0
264,721.92,0
265,737.76,0
266,762.72,0
267,686.4,0
268,696.0,0
269,722.88,0
270,662.88,0
271,696.48,0
272,698.88,0
273,702.24,0
274,760.8,0
275,731.52,0
276,695.52,0
277,654.24,0
278,582.72,0
279,533.76,0
280,492.0,0
281,458.4,0
282,433.92,0
283,426.24,0
284,410.4,0
285,368.16,0
286,357.6,0
287,344.64,0
288,346.56,0
289,337.44,0
290,339.36,0
291,353.28,0
292,342.72,0
293,348.0,0
294,348.48,0
295,328.32,0
296,326.4,0
297,323.52,0
298,322.08,0
299,329.76,0
300,322.56,0
301,327.84,0
302,325.44,0
303,325.44,0
304,331.68,0
305,329.28,0
306,325.44,0
307,332.64,0
308,329.28,0
309,328.8,0
310,333.12,0
311,330.72,0
312,347.04,0
313,444.48,0
314,510.72,0
315,577.44,0
316,646.56,0
317,664.8,0
318,671.52,0
319,668.16,0
320,638.88,0
321,562.08,0
322,571.68,0
323,588.96,0
324,564.48,0
325,558.24,0
326,563.04,0
327,570.24,0
328,577.92,0
329,597.6,0
330,599.52,0
331,594.72,0
332,611.04,0
333,595.2,0
334,531.36,0
335,513.6,0
336,519.84,0
337,540.48,0
338,552.0,0
339,549.12,0
340,557.28,0
341,534.24,0
342,530.88,0
343,528.48,0
344,532.8,0
345,532.32,0
346,532.8,0
347,545.76,0
348,549.12,0
349,550.56,0
350,552.96,0
351,563.04,0
352,572.16,0
353,575.52,0
354,576.96,0
355,601.44,0
356,590.88,0
357,566.88,0
358,549.12,0
359,532.8,0
360,534.24,0
361,525.6,0
362,520.32,0
363,511.68,0
364,516.96,0
365,521.28,0
366,522.72,0
367,525.6,0
368,525.12,0
369,519.84,0
370,515.04,0
371,515.52,0
372,543.36,0
373,577.92,0
374,539.04,0
375,535.2,0
