,UsedPower,label
485,319.32,0
486,311.04,0
487,316.8,0
488,308.16,0
489,291.96,0
490,291.6,0
491,284.76,0
492,281.88,0
493,281.16,0
494,289.08,0
495,289.08,0
496,282.6,0
497,285.12,0
498,297.72,0
499,284.76,0
500,283.68,0
501,285.12,0
502,296.28,0
503,302.76,0
504,320.04,0
505,337.68,0
506,344.88,0
507,360.0,0
508,371.16,0
509,376.56,0
510,381.24,0
511,400.32,0
512,420.12,0
513,424.8,0
514,438.84,0
515,438.12,0
516,449.28,0
517,449.64,0
518,452.52,0
519,453.6,0
520,462.24,0
521,476.28,0
522,472.68,0
523,489.24,0
524,478.44,0
525,488.88,0
526,497.88,0
527,502.2,0
528,505.8,0
529,478.44,0
530,481.32,0
531,477.36,0
532,477.36,0
533,480.6,0
534,479.88,0
535,475.92,0
536,483.84,0
537,462.6,0
538,456.12,0
539,459.72,0
540,464.4,0
541,462.96,0
542,463.68,0
543,457.92,0
544,446.76,0
545,457.56,0
546,452.16,0
547,451.8,0
548,459.36,0
549,457.56,0
550,467.28,0
551,470.88,0
552,493.92,0
553,497.16,0
554,499.32,0
555,479.88,0
556,471.96,0
557,468.72,0
558,456.48,0
559,442.8,0
560,426.24,0
561,432.36,0
562,436.32,0
563,439.92,0
564,432.72,0
565,422.28,0
566,407.16,0
567,415.08,0
568,410.4,0
569,388.44,0
570,381.24,0
571,379.44,0
572,375.48,0
573,368.64,0
574,374.04,0
575,370.44,0
576,375.12,0
577,363.24,0
578,364.68,0
579,354.96,0
580,342.72,0
581,344.52,0
582,342.0,0
583,338.4,0
584,322.56,0
585,326.52,0
586,325.44,0
587,320.4,0
588,318.6,0
589,318.96,0
590,320.04,0
591,331.2,0
592,317.16,0
593,307.8,0
594,302.76,0
595,313.56,0
596,311.04,0
597,315.72,0
598,311.76,0
599,337.68,0
600,340.56,0
601,363.6,0
602,377.64,0
603,387.0,0
604,384.48,0
605,394.56,0
606,401.76,0
607,399.24,0
608,412.56,0
609,428.76,0
610,430.2,0
611,450.36,0
612,451.44,0
613,447.48,0
614,460.8,0
615,464.04,0
616,480.24,0
617,483.48,0
618,485.28,0
619,477.0,0
620,478.44,0
621,501.48,0
622,501.84,0
623,490.68,0
624,482.76,0
625,464.76,0
626,474.84,0
627,470.52,0
628,468.0,0
629,469.44,0
630,466.92,0
631,462.24,0
632,461.52,0
633,453.96,0
634,449.28,0
635,454.32,0
636,459.72,0
637,448.92,0
638,439.56,0
639,444.96,0
640,459.0,0
641,462.24,0
642,444.24,0
643,460.08,0
644,460.8,0
645,451.08,0
646,454.68,0
647,450.0,0
648,450.72,0
649,445.68,0
650,442.44,0
651,470.16,0
652,460.08,0
653,448.56,0
654,438.48,0
655,450.72,0
656,448.56,0
657,434.52,0
658,423.36,0
659,420.12,0
660,424.44,0
661,416.52,0
662,426.24,0
663,416.88,0
664,420.12,0
665,399.24,0
666,384.12,0
667,377.64,0
668,372.6,0
669,377.64,0
670,372.6,0
671,375.12,0
672,374.04,0
673,362.16,0
674,369.36,0
675,357.48,0
676,353.16,0
677,339.84,0
678,344.88,0
679,345.96,0
680,338.4,0
681,331.56,0
682,312.48,0
683,321.84,0
684,320.4,0
685,310.32,0
686,306.36,0
687,301.68,0
688,303.48,0
689,298.08,0
690,302.4,0
691,298.08,0
692,300.24,0
693,301.32,0
694,328.68,0
695,327.96,0
696,334.08,0
697,343.44,0
