,UsedPower,label
955,501.12,0
956,491.52,0
957,460.8,0
958,452.16,0
959,446.88,0
960,447.84,0
961,448.32,0
962,446.4,0
963,444.96,0
964,447.84,0
965,444.96,0
966,446.88,0
967,448.32,0
968,446.88,0
969,448.32,0
970,443.04,0
971,441.6,0
972,438.72,0
973,442.08,0
974,442.08,0
975,438.72,0
976,444.96,0
977,439.68,0
978,441.6,0
979,441.12,0
980,441.12,0
981,449.76,0
982,456.0,0
983,459.36,0
984,454.08,0
985,488.16,0
986,503.04,0
987,507.84,0
988,503.52,0
989,506.4,0
990,509.28,0
991,507.84,0
992,504.96,0
993,497.76,0
994,495.36,0
995,499.68,0
996,504.96,0
997,510.24,0
998,515.04,0
999,516.0,0
1000,514.56,0
1001,519.36,0
1002,516.96,0
1003,519.84,0
1004,524.16,0
1005,529.44,0
1006,540.48,0
1007,536.16,0
1008,539.04,0
1009,548.16,0
1010,553.44,0
1011,556.32,0
1012,562.56,0
1013,567.84,0
1014,570.24,0
1015,571.2,0
1016,574.56,0
1017,581.76,0
1018,580.32,0
1019,577.44,0
1020,581.76,0
1021,588.0,0
1022,591.84,0
1023,596.64,0
1024,594.72,0
1025,597.12,0
1026,596.64,0
1027,597.6,0
1028,608.16,0
1029,606.24,0
1030,608.64,0
1031,611.52,0
1032,605.76,0
1033,602.88,0
1034,592.8,0
1035,589.44,0
1036,587.52,0
1037,592.8,0
1038,596.16,0
1039,600.48,0
1040,596.64,0
1041,588.0,0
1042,583.2,0
1043,582.72,0
1044,576.0,0
1045,569.28,0
1046,563.52,0
1047,560.64,0
1048,560.64,0
1049,560.64,0
1050,556.32,0
1051,546.72,0
1052,547.68,0
1053,533.28,0
1054,529.92,0
1055,521.76,0
1056,518.88,0
1057,519.36,0
1058,513.12,0
1059,510.72,0
1060,508.32,0
1061,504.48,0
1062,506.4,0
1063,505.44,0
1064,500.64,0
1065,502.56,0
1066,496.8,0
1067,492.0,0
1068,497.76,0
1069,495.36,0
1070,495.84,0
1071,495.36,0
1072,485.76,0
1073,481.44,0
1074,481.44,0
1075,483.84,0
1076,489.12,0
1077,491.04,0
1078,498.24,0
1079,508.8,0
1080,531.36,0
1081,563.52,0
1082,576.96,0
1083,596.64,0
1084,607.68,0
1085,616.32,0
1086,614.88,0
1087,610.56,0
1088,634.56,0
1089,690.72,0
1090,766.56,0
1091,852.96,0
1092,868.8,0
1093,863.52,0
1094,876.96,0
1095,900.96,0
1096,921.12,0
1097,948.48,0
1098,964.8,0
1099,969.12,0
1100,979.2,0
1101,996.96,0
1102,1009.92,0
1103,1007.52,0
1104,995.04,0
1105,982.08,0
1106,959.04,0
1107,952.32,0
1108,970.08,0
1109,967.68,0
1110,967.68,0
1111,955.68,0
1112,967.68,0
1113,963.36,0
1114,947.52,0
1115,949.44,0
1116,952.8,0
1117,957.6,0
1118,951.36,0
1119,950.4,0
1120,934.56,0
1121,936.0,0
1122,939.84,0
1123,922.56,0
1124,917.76,0
1125,908.64,0
1126,888.48,0
1127,876.0,0
1128,855.84,0
1129,849.6,0
1130,821.76,0
1131,806.88,0
1132,801.6,0
1133,795.84,0
1134,779.04,0
1135,757.44,0
1136,726.24,0
1137,701.76,0
1138,682.08,0
1139,681.6,0
1140,670.08,0
1141,649.44,0
1142,646.08,0
1143,626.88,0
1144,620.16,0
1145,615.84,0
1146,628.32,0
1147,624.48,0
1148,599.04,0
1149,584.16,0
1150,574.56,0
1151,563.52,0
1152,551.04,0
1153,546.72,0
1154,546.24,0
1155,539.04,0
1156,525.12,0
1157,525.12,0
1158,526.56,0
1159,510.24,0
1160,508.32,0
1161,511.2,0
1162,505.44,0
1163,511.2,0
1164,502.56,0
1165,501.12,0
1166,507.84,0
1167,505.92,0
1168,516.48,0
1169,512.64,0
1170,508.8,0
1171,506.88,0
1172,515.52,0
1173,525.12,0
1174,533.28,0
1175,539.04,0
1176,547.2,0
1177,599.04,0
1178,600.96,0
1179,609.12,0
1180,612.0,0
1181,622.56,0
1182,625.44,0
1183,614.4,0
1184,643.68,0
1185,690.24,0
1186,743.04,0
1187,828.96,0
1188,807.36,0
1189,820.32,0
1190,834.24,0
1191,855.84,0
1192,866.4,0
1193,911.52,0
1194,935.04,0
1195,950.88,0
1196,956.64,0
1197,982.56,0
1198,970.56,0
1199,972.0,0
1200,962.88,0
1201,935.52,0
1202,930.24,0
1203,921.6,0
1204,928.32,0
1205,947.04,0
1206,950.4,0
1207,935.52,0
1208,936.0,0
1209,940.32,0
1210,938.88,0
1211,937.44,0
1212,937.92,0
1213,939.36,0
1214,939.36,0
1215,927.84,0
1216,921.12,0
1217,911.04,0
